starttime	seconds	ctime	dtime	ttime	wait
Sun Aug 29 18:22:26 2021	1630228946	0	8111	8112	7369
Sun Aug 29 18:23:43 2021	1630229023	0	8123	8123	6111
Sun Aug 29 18:23:34 2021	1630229014	0	8131	8131	6529
Sun Aug 29 18:23:41 2021	1630229021	0	8132	8132	6676
Sun Aug 29 18:22:25 2021	1630228945	0	8133	8133	7958
Sun Aug 29 18:23:43 2021	1630229023	0	8135	8135	6959
Sun Aug 29 18:22:31 2021	1630228951	0	8138	8138	6141
Sun Aug 29 18:22:58 2021	1630228978	0	8143	8143	7119
Sun Aug 29 18:23:31 2021	1630229011	0	8144	8145	6928
Sun Aug 29 18:23:42 2021	1630229022	0	8154	8154	7449
Sun Aug 29 18:24:08 2021	1630229048	0	8154	8154	6363
Sun Aug 29 18:24:00 2021	1630229040	0	8157	8158	4680
Sun Aug 29 18:22:43 2021	1630228963	0	8158	8159	7399
Sun Aug 29 18:23:57 2021	1630229037	0	8166	8166	7797
Sun Aug 29 18:23:38 2021	1630229018	0	8167	8167	6298
Sun Aug 29 18:23:43 2021	1630229023	0	8171	8171	6499
Sun Aug 29 18:22:18 2021	1630228938	0	8182	8182	6217
Sun Aug 29 18:24:12 2021	1630229052	0	8185	8185	6672
Sun Aug 29 18:24:15 2021	1630229055	0	8190	8190	7191
Sun Aug 29 18:22:56 2021	1630228976	0	8198	8198	8098
Sun Aug 29 18:22:26 2021	1630228946	0	8199	8199	7250
Sun Aug 29 18:23:44 2021	1630229024	0	8221	8221	7590
Sun Aug 29 18:22:49 2021	1630228969	0	8233	8233	5822
Sun Aug 29 18:23:43 2021	1630229023	0	8260	8260	7197
Sun Aug 29 18:23:20 2021	1630229000	0	8263	8263	8143
Sun Aug 29 18:22:10 2021	1630228930	6	8259	8265	7752
Sun Aug 29 18:24:15 2021	1630229055	0	8307	8308	7508
Sun Aug 29 18:24:15 2021	1630229055	0	8310	8310	7386
Sun Aug 29 18:22:45 2021	1630228965	0	8311	8311	8105
Sun Aug 29 18:23:43 2021	1630229023	0	8322	8322	7404
Sun Aug 29 18:23:00 2021	1630228980	0	8327	8327	8140
Sun Aug 29 18:22:26 2021	1630228946	0	8344	8345	7382
Sun Aug 29 18:22:34 2021	1630228954	0	8349	8349	7160
Sun Aug 29 18:22:23 2021	1630228943	0	8351	8351	6365
Sun Aug 29 18:22:10 2021	1630228930	2	8349	8351	7050
Sun Aug 29 18:23:44 2021	1630229024	0	8351	8351	7362
Sun Aug 29 18:23:34 2021	1630229014	0	8351	8352	7930
Sun Aug 29 18:24:05 2021	1630229045	0	8354	8354	8105
Sun Aug 29 18:23:10 2021	1630228990	0	8365	8365	7697
Sun Aug 29 18:23:18 2021	1630228998	0	8379	8379	6854
Sun Aug 29 18:24:06 2021	1630229046	0	8384	8384	8192
Sun Aug 29 18:23:43 2021	1630229023	0	8387	8387	6628
Sun Aug 29 18:23:01 2021	1630228981	1	8387	8388	8296
Sun Aug 29 18:22:54 2021	1630228974	0	8392	8392	8252
Sun Aug 29 18:23:49 2021	1630229029	0	8397	8397	7879
Sun Aug 29 18:23:37 2021	1630229017	0	8405	8405	6821
Sun Aug 29 18:22:35 2021	1630228955	0	8412	8412	8147
Sun Aug 29 18:23:02 2021	1630228982	0	8436	8437	8393
Sun Aug 29 18:22:35 2021	1630228955	0	8448	8448	6377
Sun Aug 29 18:22:17 2021	1630228937	0	8450	8451	6697
Sun Aug 29 18:24:06 2021	1630229046	0	8453	8453	8278
Sun Aug 29 18:24:12 2021	1630229052	0	8454	8454	7109
Sun Aug 29 18:23:04 2021	1630228984	0	8456	8457	8394
Sun Aug 29 18:23:12 2021	1630228992	0	8461	8462	6954
Sun Aug 29 18:24:12 2021	1630229052	0	8463	8463	7858
Sun Aug 29 18:23:43 2021	1630229023	0	8469	8470	6503
Sun Aug 29 18:22:25 2021	1630228945	0	8471	8471	7655
Sun Aug 29 18:24:12 2021	1630229052	0	8479	8480	7090
Sun Aug 29 18:24:12 2021	1630229052	0	8480	8480	7464
Sun Aug 29 18:23:53 2021	1630229033	0	8481	8481	7591
Sun Aug 29 18:23:33 2021	1630229013	0	8493	8494	6241
Sun Aug 29 18:22:24 2021	1630228944	0	8497	8497	7185
Sun Aug 29 18:22:25 2021	1630228945	0	8518	8518	7378
Sun Aug 29 18:22:10 2021	1630228930	2	8524	8527	7711
Sun Aug 29 18:22:17 2021	1630228937	0	8533	8533	7361
Sun Aug 29 18:23:15 2021	1630228995	0	8565	8566	8323
Sun Aug 29 18:22:51 2021	1630228971	0	8566	8566	4899
Sun Aug 29 18:23:43 2021	1630229023	0	8566	8566	7827
Sun Aug 29 18:23:31 2021	1630229011	0	8567	8567	7994
Sun Aug 29 18:23:15 2021	1630228995	0	8567	8568	6818
Sun Aug 29 18:23:05 2021	1630228985	0	8577	8577	7394
Sun Aug 29 18:23:43 2021	1630229023	0	8578	8579	6865
Sun Aug 29 18:22:41 2021	1630228961	0	8579	8579	7152
Sun Aug 29 18:22:10 2021	1630228930	2	8590	8592	7874
Sun Aug 29 18:23:57 2021	1630229037	0	8612	8612	8228
Sun Aug 29 18:23:01 2021	1630228981	0	8616	8616	8444
Sun Aug 29 18:24:15 2021	1630229055	0	8619	8619	7370
Sun Aug 29 18:22:52 2021	1630228972	0	8627	8628	6647
Sun Aug 29 18:23:57 2021	1630229037	0	8633	8633	6550
Sun Aug 29 18:23:14 2021	1630228994	3	8632	8635	8545
Sun Aug 29 18:22:10 2021	1630228930	5	8630	8635	8144
Sun Aug 29 18:23:43 2021	1630229023	0	8636	8637	7251
Sun Aug 29 18:23:43 2021	1630229023	0	8644	8644	7480
Sun Aug 29 18:22:44 2021	1630228964	0	8645	8645	8012
Sun Aug 29 18:22:35 2021	1630228955	0	8648	8648	7356
Sun Aug 29 18:22:41 2021	1630228961	0	8649	8650	7984
Sun Aug 29 18:23:46 2021	1630229026	0	8658	8658	7754
Sun Aug 29 18:22:40 2021	1630228960	0	8664	8664	8574
Sun Aug 29 18:22:25 2021	1630228945	0	8670	8671	8186
Sun Aug 29 18:24:12 2021	1630229052	0	8681	8681	7615
Sun Aug 29 18:23:15 2021	1630228995	1	8683	8684	8015
Sun Aug 29 18:22:10 2021	1630228930	5	8681	8686	7667
Sun Aug 29 18:23:06 2021	1630228986	0	8686	8686	7533
Sun Aug 29 18:24:15 2021	1630229055	0	8688	8688	7524
Sun Aug 29 18:24:00 2021	1630229040	0	8696	8696	5458
Sun Aug 29 18:24:00 2021	1630229040	0	8697	8697	8200
Sun Aug 29 18:24:12 2021	1630229052	0	8697	8698	8078
Sun Aug 29 18:23:54 2021	1630229034	0	8702	8702	8001
Sun Aug 29 18:22:47 2021	1630228967	0	8710	8710	7078
Sun Aug 29 18:22:10 2021	1630228930	2	8709	8711	8484
Sun Aug 29 18:22:10 2021	1630228930	4	8710	8714	6747
Sun Aug 29 18:22:10 2021	1630228930	2	8714	8715	7207
Sun Aug 29 18:22:51 2021	1630228971	0	8734	8734	6303
Sun Aug 29 18:23:06 2021	1630228986	0	8750	8750	7238
Sun Aug 29 18:23:42 2021	1630229022	0	8762	8762	7748
Sun Aug 29 18:22:20 2021	1630228940	0	8764	8764	6268
Sun Aug 29 18:23:01 2021	1630228981	0	8777	8777	7029
Sun Aug 29 18:23:01 2021	1630228981	0	8777	8777	8150
Sun Aug 29 18:24:11 2021	1630229051	0	8778	8778	6165
Sun Aug 29 18:22:23 2021	1630228943	0	8788	8788	6977
Sun Aug 29 18:23:40 2021	1630229020	0	8808	8808	8374
Sun Aug 29 18:23:40 2021	1630229020	0	8830	8830	8381
Sun Aug 29 18:24:15 2021	1630229055	0	8837	8837	7864
Sun Aug 29 18:23:46 2021	1630229026	0	8840	8840	7067
Sun Aug 29 18:23:11 2021	1630228991	0	8841	8841	6438
Sun Aug 29 18:23:43 2021	1630229023	0	8844	8844	7887
Sun Aug 29 18:23:43 2021	1630229023	0	8852	8852	6991
Sun Aug 29 18:23:59 2021	1630229039	0	8853	8853	6209
Sun Aug 29 18:23:46 2021	1630229026	0	8857	8857	8347
Sun Aug 29 18:24:06 2021	1630229046	0	8859	8859	8223
Sun Aug 29 18:23:43 2021	1630229023	0	8862	8862	8025
Sun Aug 29 18:22:58 2021	1630228978	0	8872	8872	6835
Sun Aug 29 18:22:49 2021	1630228969	0	8872	8873	5575
Sun Aug 29 18:23:42 2021	1630229022	0	8875	8875	7625
Sun Aug 29 18:22:57 2021	1630228977	0	8876	8876	8677
Sun Aug 29 18:22:53 2021	1630228973	0	8878	8878	7706
Sun Aug 29 18:23:43 2021	1630229023	1	8881	8882	7647
Sun Aug 29 18:22:49 2021	1630228969	0	8888	8889	6213
Sun Aug 29 18:23:01 2021	1630228981	0	8891	8891	8146
Sun Aug 29 18:23:40 2021	1630229020	0	8898	8898	6665
Sun Aug 29 18:23:02 2021	1630228982	0	8900	8900	8331
Sun Aug 29 18:22:53 2021	1630228973	0	8907	8907	7922
Sun Aug 29 18:22:52 2021	1630228972	0	8910	8910	7742
Sun Aug 29 18:22:13 2021	1630228933	0	8916	8916	8361
Sun Aug 29 18:22:17 2021	1630228937	0	8918	8919	8803
Sun Aug 29 18:24:15 2021	1630229055	0	8920	8920	7968
Sun Aug 29 18:22:10 2021	1630228930	2	8928	8930	8225
Sun Aug 29 18:23:46 2021	1630229026	0	8933	8934	7604
Sun Aug 29 18:24:15 2021	1630229055	0	8935	8936	8129
Sun Aug 29 18:24:05 2021	1630229045	0	8950	8950	7972
Sun Aug 29 18:23:16 2021	1630228996	0	8950	8950	8828
Sun Aug 29 18:22:40 2021	1630228960	0	8956	8956	8303
Sun Aug 29 18:22:20 2021	1630228940	0	8964	8964	7734
Sun Aug 29 18:23:43 2021	1630229023	0	8966	8966	7644
Sun Aug 29 18:22:25 2021	1630228945	0	8984	8984	8600
Sun Aug 29 18:24:12 2021	1630229052	0	8990	8990	8321
Sun Aug 29 18:23:30 2021	1630229010	0	8993	8993	8413
Sun Aug 29 18:23:43 2021	1630229023	1	8994	8995	7854
Sun Aug 29 18:22:24 2021	1630228944	0	8996	8997	7647
Sun Aug 29 18:22:24 2021	1630228944	0	8998	8999	5673
Sun Aug 29 18:22:23 2021	1630228943	0	9006	9006	7986
Sun Aug 29 18:23:44 2021	1630229024	0	9021	9021	8938
Sun Aug 29 18:23:55 2021	1630229035	0	9032	9032	7538
Sun Aug 29 18:22:50 2021	1630228970	0	9071	9071	3591
Sun Aug 29 18:23:36 2021	1630229016	0	9094	9094	8489
Sun Aug 29 18:22:43 2021	1630228963	0	9103	9103	9055
Sun Aug 29 18:22:25 2021	1630228945	0	9106	9106	8398
Sun Aug 29 18:22:59 2021	1630228979	0	9114	9114	8402
Sun Aug 29 18:22:28 2021	1630228948	0	9122	9122	7924
Sun Aug 29 18:23:43 2021	1630229023	0	9132	9132	7336
Sun Aug 29 18:24:15 2021	1630229055	0	9153	9154	8434
Sun Aug 29 18:23:49 2021	1630229029	0	9164	9164	8019
Sun Aug 29 18:22:24 2021	1630228944	0	9210	9210	8269
Sun Aug 29 18:23:55 2021	1630229035	0	9221	9221	8234
Sun Aug 29 18:22:53 2021	1630228973	0	9230	9231	8075
Sun Aug 29 18:22:25 2021	1630228945	0	9236	9236	8372
Sun Aug 29 18:22:50 2021	1630228970	0	9246	9247	4852
Sun Aug 29 18:24:02 2021	1630229042	0	9246	9247	6994
Sun Aug 29 18:22:41 2021	1630228961	0	9287	9287	7287
Sun Aug 29 18:24:14 2021	1630229054	0	9291	9291	8656
Sun Aug 29 18:22:50 2021	1630228970	0	9305	9305	6012
Sun Aug 29 18:24:04 2021	1630229044	0	9317	9317	8959
Sun Aug 29 18:23:42 2021	1630229022	0	9357	9357	8446
Sun Aug 29 18:22:50 2021	1630228970	0	9357	9358	7325
Sun Aug 29 18:22:58 2021	1630228978	0	9365	9365	8476
Sun Aug 29 18:24:05 2021	1630229045	0	9366	9366	9231
Sun Aug 29 18:22:53 2021	1630228973	0	9370	9370	7351
Sun Aug 29 18:24:04 2021	1630229044	0	9403	9403	9223
Sun Aug 29 18:23:45 2021	1630229025	0	9403	9404	7251
Sun Aug 29 18:22:40 2021	1630228960	0	9404	9404	8438
Sun Aug 29 18:22:35 2021	1630228955	0	9413	9413	7834
Sun Aug 29 18:22:40 2021	1630228960	0	9417	9417	8768
Sun Aug 29 18:23:37 2021	1630229017	0	9417	9417	8852
Sun Aug 29 18:24:04 2021	1630229044	0	9441	9441	9031
Sun Aug 29 18:23:56 2021	1630229036	0	9442	9442	7937
Sun Aug 29 18:24:05 2021	1630229045	0	9444	9444	9288
Sun Aug 29 18:22:24 2021	1630228944	0	9447	9448	9012
Sun Aug 29 18:23:52 2021	1630229032	0	9453	9453	8480
Sun Aug 29 18:24:05 2021	1630229045	0	9458	9458	8105
Sun Aug 29 18:23:42 2021	1630229022	0	9470	9470	7143
Sun Aug 29 18:22:16 2021	1630228936	0	9474	9474	9318
Sun Aug 29 18:22:24 2021	1630228944	0	9489	9489	9244
Sun Aug 29 18:22:24 2021	1630228944	0	9501	9501	8571
Sun Aug 29 18:22:24 2021	1630228944	0	9519	9519	7146
Sun Aug 29 18:23:45 2021	1630229025	0	9522	9522	8777
Sun Aug 29 18:22:54 2021	1630228974	0	9523	9523	7974
Sun Aug 29 18:23:00 2021	1630228980	1	9527	9527	9334
Sun Aug 29 18:24:05 2021	1630229045	0	9529	9529	9303
Sun Aug 29 18:22:34 2021	1630228954	0	9545	9545	7192
Sun Aug 29 18:22:53 2021	1630228973	0	9548	9548	8578
Sun Aug 29 18:24:03 2021	1630229043	0	9552	9552	8951
Sun Aug 29 18:23:43 2021	1630229023	0	9559	9560	9442
Sun Aug 29 18:23:45 2021	1630229025	0	9563	9563	8280
Sun Aug 29 18:23:06 2021	1630228986	0	9566	9567	7058
Sun Aug 29 18:23:42 2021	1630229022	0	9587	9587	8389
Sun Aug 29 18:22:23 2021	1630228943	0	9589	9589	7486
Sun Aug 29 18:23:01 2021	1630228981	0	9599	9600	8111
Sun Aug 29 18:22:45 2021	1630228965	0	9602	9602	7673
Sun Aug 29 18:23:03 2021	1630228983	0	9611	9611	8948
Sun Aug 29 18:22:58 2021	1630228978	0	9613	9613	9375
Sun Aug 29 18:23:02 2021	1630228982	0	9631	9631	8312
Sun Aug 29 18:23:06 2021	1630228986	0	9642	9642	8468
Sun Aug 29 18:24:01 2021	1630229041	0	9680	9680	7952
Sun Aug 29 18:23:00 2021	1630228980	0	9682	9683	7797
Sun Aug 29 18:23:43 2021	1630229023	0	9699	9699	8462
Sun Aug 29 18:22:50 2021	1630228970	0	9710	9710	5381
Sun Aug 29 18:22:36 2021	1630228956	0	9756	9756	7693
Sun Aug 29 18:22:55 2021	1630228975	0	9756	9756	9529
Sun Aug 29 18:22:12 2021	1630228932	0	9781	9782	6457
Sun Aug 29 18:23:42 2021	1630229022	0	9789	9790	8646
Sun Aug 29 18:22:50 2021	1630228970	0	9795	9795	5628
Sun Aug 29 18:22:52 2021	1630228972	0	9811	9811	7919
Sun Aug 29 18:24:01 2021	1630229041	0	9812	9812	8779
Sun Aug 29 18:23:06 2021	1630228986	0	9829	9829	9006
Sun Aug 29 18:24:03 2021	1630229043	0	9830	9830	7927
Sun Aug 29 18:24:05 2021	1630229045	0	9868	9868	9664
Sun Aug 29 18:22:52 2021	1630228972	0	9869	9869	9027
Sun Aug 29 18:22:30 2021	1630228950	0	9869	9869	7485
Sun Aug 29 18:24:05 2021	1630229045	0	9932	9933	8687
Sun Aug 29 18:23:56 2021	1630229036	0	9936	9936	9037
Sun Aug 29 18:23:29 2021	1630229009	0	9940	9940	8817
Sun Aug 29 18:24:03 2021	1630229043	0	9960	9960	8830
Sun Aug 29 18:23:33 2021	1630229013	0	9982	9982	8468
Sun Aug 29 18:22:55 2021	1630228975	0	9986	9986	9805
Sun Aug 29 18:24:03 2021	1630229043	0	9986	9987	9388
Sun Aug 29 18:23:12 2021	1630228992	0	9999	9999	8778
Sun Aug 29 18:24:02 2021	1630229042	0	10008	10008	9391
Sun Aug 29 18:22:45 2021	1630228965	0	10025	10025	6868
Sun Aug 29 18:23:38 2021	1630229018	0	10037	10037	9017
Sun Aug 29 18:24:12 2021	1630229052	4	10037	10040	9806
Sun Aug 29 18:22:55 2021	1630228975	15	10082	10098	8501
Sun Aug 29 18:23:56 2021	1630229036	0	10110	10110	7866
Sun Aug 29 18:22:51 2021	1630228971	0	10134	10134	8812
Sun Aug 29 18:22:49 2021	1630228969	0	10135	10135	5982
Sun Aug 29 18:23:05 2021	1630228985	0	10148	10148	8559
Sun Aug 29 18:23:27 2021	1630229007	1	10183	10184	9666
Sun Aug 29 18:24:04 2021	1630229044	0	10184	10184	9197
Sun Aug 29 18:23:18 2021	1630228998	0	10186	10186	9097
Sun Aug 29 18:22:24 2021	1630228944	0	10188	10188	9770
Sun Aug 29 18:24:02 2021	1630229042	0	10191	10191	10098
Sun Aug 29 18:24:11 2021	1630229051	0	10214	10214	9786
Sun Aug 29 18:22:10 2021	1630228930	4	10220	10223	8705
Sun Aug 29 18:24:04 2021	1630229044	0	10240	10240	8680
Sun Aug 29 18:22:53 2021	1630228973	0	10257	10257	10106
Sun Aug 29 18:22:52 2021	1630228972	0	10267	10267	9085
Sun Aug 29 18:23:56 2021	1630229036	0	10270	10270	9476
Sun Aug 29 18:22:50 2021	1630228970	0	10277	10277	9978
Sun Aug 29 18:22:36 2021	1630228956	0	10297	10297	8600
Sun Aug 29 18:23:49 2021	1630229029	0	10304	10304	9802
Sun Aug 29 18:23:29 2021	1630229009	0	10319	10319	7399
Sun Aug 29 18:22:52 2021	1630228972	0	10321	10322	6525
Sun Aug 29 18:22:50 2021	1630228970	0	10327	10327	9105
Sun Aug 29 18:24:02 2021	1630229042	0	10337	10337	9830
Sun Aug 29 18:22:30 2021	1630228950	0	10340	10340	9335
Sun Aug 29 18:22:52 2021	1630228972	0	10341	10342	8583
Sun Aug 29 18:24:05 2021	1630229045	0	10342	10342	9613
Sun Aug 29 18:22:21 2021	1630228941	0	10357	10358	8359
Sun Aug 29 18:22:49 2021	1630228969	0	10385	10385	10252
Sun Aug 29 18:24:13 2021	1630229053	0	10386	10386	9228
Sun Aug 29 18:24:02 2021	1630229042	0	10397	10397	9547
Sun Aug 29 18:24:06 2021	1630229046	0	10404	10404	10274
Sun Aug 29 18:22:33 2021	1630228953	0	10407	10407	8265
Sun Aug 29 18:24:05 2021	1630229045	0	10413	10414	9441
Sun Aug 29 18:22:52 2021	1630228972	0	10418	10418	8706
Sun Aug 29 18:22:23 2021	1630228943	0	10420	10420	6994
Sun Aug 29 18:22:23 2021	1630228943	0	10441	10441	6963
Sun Aug 29 18:22:25 2021	1630228945	0	10449	10449	9818
Sun Aug 29 18:24:04 2021	1630229044	0	10475	10475	9821
Sun Aug 29 18:22:49 2021	1630228969	0	10480	10480	9596
Sun Aug 29 18:23:40 2021	1630229020	0	10494	10494	9051
Sun Aug 29 18:24:03 2021	1630229043	0	10514	10514	10370
Sun Aug 29 18:24:04 2021	1630229044	0	10527	10527	10339
Sun Aug 29 18:22:55 2021	1630228975	0	10547	10548	9744
Sun Aug 29 18:24:04 2021	1630229044	0	10562	10562	9030
Sun Aug 29 18:24:04 2021	1630229044	0	10576	10576	8801
Sun Aug 29 18:24:04 2021	1630229044	0	10583	10583	9940
Sun Aug 29 18:23:30 2021	1630229010	0	10587	10588	7464
Sun Aug 29 18:24:02 2021	1630229042	0	10624	10625	9091
Sun Aug 29 18:22:54 2021	1630228974	0	10675	10675	10146
Sun Aug 29 18:22:22 2021	1630228942	0	10681	10681	7939
Sun Aug 29 18:23:37 2021	1630229017	0	10692	10692	7828
Sun Aug 29 18:22:52 2021	1630228972	0	10706	10706	9657
Sun Aug 29 18:22:54 2021	1630228974	0	10711	10712	9899
Sun Aug 29 18:22:22 2021	1630228942	0	10713	10713	8340
Sun Aug 29 18:22:43 2021	1630228963	0	10716	10716	10616
Sun Aug 29 18:22:49 2021	1630228969	0	10724	10724	8407
Sun Aug 29 18:24:05 2021	1630229045	0	10727	10727	8951
Sun Aug 29 18:24:06 2021	1630229046	0	10731	10731	9183
Sun Aug 29 18:22:54 2021	1630228974	0	10762	10762	10221
Sun Aug 29 18:23:41 2021	1630229021	0	10808	10808	9094
Sun Aug 29 18:22:22 2021	1630228942	0	10824	10825	9959
Sun Aug 29 18:24:04 2021	1630229044	0	10888	10888	10237
Sun Aug 29 18:23:42 2021	1630229022	0	10892	10892	10793
Sun Aug 29 18:23:18 2021	1630228998	0	10900	10900	8240
Sun Aug 29 18:22:47 2021	1630228967	0	10903	10903	7529
Sun Aug 29 18:22:59 2021	1630228979	0	10935	10935	9162
Sun Aug 29 18:24:01 2021	1630229041	0	10948	10948	9862
Sun Aug 29 18:22:29 2021	1630228949	0	10951	10952	7368
Sun Aug 29 18:23:44 2021	1630229024	0	11002	11002	8268
Sun Aug 29 18:22:52 2021	1630228972	0	11013	11013	8988
Sun Aug 29 18:22:29 2021	1630228949	0	11021	11022	9685
Sun Aug 29 18:24:01 2021	1630229041	1	11070	11071	9002
Sun Aug 29 18:23:59 2021	1630229039	0	11078	11079	8676
Sun Aug 29 18:24:01 2021	1630229041	0	11082	11082	8701
Sun Aug 29 18:24:01 2021	1630229041	0	11084	11085	9995
Sun Aug 29 18:24:01 2021	1630229041	1	11085	11085	9036
Sun Aug 29 18:24:12 2021	1630229052	0	11086	11086	10117
Sun Aug 29 18:22:54 2021	1630228974	0	11122	11122	10345
Sun Aug 29 18:22:54 2021	1630228974	0	11126	11126	10947
Sun Aug 29 18:22:52 2021	1630228972	0	11142	11142	10115
Sun Aug 29 18:23:37 2021	1630229017	0	11235	11235	8426
Sun Aug 29 18:24:10 2021	1630229050	0	11255	11255	10990
Sun Aug 29 18:22:53 2021	1630228973	0	11262	11262	10544
Sun Aug 29 18:23:28 2021	1630229008	0	11272	11272	10601
Sun Aug 29 18:24:03 2021	1630229043	0	11290	11290	9379
Sun Aug 29 18:24:04 2021	1630229044	0	11310	11310	10021
Sun Aug 29 18:24:02 2021	1630229042	0	11310	11310	9965
Sun Aug 29 18:24:06 2021	1630229046	0	11348	11349	10898
Sun Aug 29 18:24:02 2021	1630229042	0	11428	11428	9291
