starttime	seconds	ctime	dtime	ttime	wait
Sun Aug 29 18:16:58 2021	1630228618	0	9259	9259	8450
Sun Aug 29 18:17:22 2021	1630228642	0	9263	9264	7780
Sun Aug 29 18:17:44 2021	1630228664	0	9268	9269	7076
Sun Aug 29 18:17:18 2021	1630228638	0	9284	9285	7483
Sun Aug 29 18:16:52 2021	1630228612	0	9286	9286	8204
Sun Aug 29 18:18:41 2021	1630228721	0	9296	9296	8292
Sun Aug 29 18:18:31 2021	1630228711	0	9299	9299	9052
Sun Aug 29 18:18:16 2021	1630228696	0	9299	9300	8860
Sun Aug 29 18:17:43 2021	1630228663	0	9302	9303	9171
Sun Aug 29 18:17:00 2021	1630228620	0	9309	9309	8097
Sun Aug 29 18:17:00 2021	1630228620	0	9309	9309	8568
Sun Aug 29 18:18:33 2021	1630228713	0	9313	9313	8428
Sun Aug 29 18:18:53 2021	1630228733	0	9319	9319	8378
Sun Aug 29 18:17:52 2021	1630228672	0	9325	9325	9245
Sun Aug 29 18:18:31 2021	1630228711	0	9334	9334	6681
Sun Aug 29 18:18:16 2021	1630228696	0	9347	9347	9105
Sun Aug 29 18:17:26 2021	1630228646	0	9356	9356	8951
Sun Aug 29 18:18:16 2021	1630228696	0	9374	9374	8952
Sun Aug 29 18:18:00 2021	1630228680	0	9379	9379	7989
Sun Aug 29 18:18:42 2021	1630228722	0	9386	9386	8663
Sun Aug 29 18:18:33 2021	1630228713	0	9386	9386	8796
Sun Aug 29 18:18:31 2021	1630228711	0	9388	9388	6751
Sun Aug 29 18:19:00 2021	1630228740	0	9398	9398	9083
Sun Aug 29 18:18:21 2021	1630228701	0	9405	9405	6905
Sun Aug 29 18:18:33 2021	1630228713	0	9406	9406	8564
Sun Aug 29 18:17:52 2021	1630228672	3	9412	9415	8522
Sun Aug 29 18:18:42 2021	1630228722	0	9415	9416	8154
Sun Aug 29 18:17:00 2021	1630228620	0	9418	9418	8117
Sun Aug 29 18:17:53 2021	1630228673	0	9433	9433	8581
Sun Aug 29 18:18:31 2021	1630228711	0	9437	9437	6790
Sun Aug 29 18:19:04 2021	1630228744	0	9442	9442	9247
Sun Aug 29 18:18:15 2021	1630228695	0	9470	9470	7893
Sun Aug 29 18:19:00 2021	1630228740	0	9500	9500	8681
Sun Aug 29 18:18:01 2021	1630228681	0	9511	9511	9449
Sun Aug 29 18:16:54 2021	1630228614	0	9513	9513	7244
Sun Aug 29 18:17:25 2021	1630228645	0	9519	9520	8812
Sun Aug 29 18:17:44 2021	1630228664	0	9525	9525	9032
Sun Aug 29 18:19:06 2021	1630228746	0	9532	9532	8299
Sun Aug 29 18:19:02 2021	1630228742	0	9544	9544	8773
Sun Aug 29 18:17:52 2021	1630228672	2	9563	9565	7415
Sun Aug 29 18:18:53 2021	1630228733	0	9582	9582	9103
Sun Aug 29 18:18:32 2021	1630228712	0	9582	9582	8137
Sun Aug 29 18:17:58 2021	1630228678	0	9583	9583	7361
Sun Aug 29 18:18:46 2021	1630228726	0	9585	9585	8908
Sun Aug 29 18:18:31 2021	1630228711	0	9589	9589	8741
Sun Aug 29 18:18:40 2021	1630228720	0	9589	9590	8610
Sun Aug 29 18:18:56 2021	1630228736	0	9591	9591	8511
Sun Aug 29 18:17:23 2021	1630228643	0	9593	9594	9193
Sun Aug 29 18:19:00 2021	1630228740	0	9602	9602	7333
Sun Aug 29 18:18:31 2021	1630228711	0	9617	9617	5463
Sun Aug 29 18:18:15 2021	1630228695	0	9622	9622	8354
Sun Aug 29 18:18:15 2021	1630228695	0	9622	9622	6494
Sun Aug 29 18:19:06 2021	1630228746	0	9623	9623	8281
Sun Aug 29 18:17:17 2021	1630228637	0	9624	9624	8793
Sun Aug 29 18:19:07 2021	1630228747	0	9645	9645	8684
Sun Aug 29 18:17:11 2021	1630228631	0	9646	9646	7783
Sun Aug 29 18:17:42 2021	1630228662	0	9654	9654	7639
Sun Aug 29 18:18:31 2021	1630228711	0	9658	9658	7686
Sun Aug 29 18:18:18 2021	1630228698	0	9658	9659	7865
Sun Aug 29 18:18:48 2021	1630228728	0	9663	9663	7830
Sun Aug 29 18:16:48 2021	1630228608	8	9674	9682	9423
Sun Aug 29 18:18:15 2021	1630228695	0	9685	9685	7653
Sun Aug 29 18:17:23 2021	1630228643	1	9694	9694	8826
Sun Aug 29 18:17:11 2021	1630228631	0	9704	9704	8100
Sun Aug 29 18:19:00 2021	1630228740	0	9704	9704	8535
Sun Aug 29 18:17:24 2021	1630228644	0	9709	9709	8828
Sun Aug 29 18:17:17 2021	1630228637	0	9715	9715	8914
Sun Aug 29 18:18:31 2021	1630228711	0	9718	9718	9474
Sun Aug 29 18:17:09 2021	1630228629	0	9721	9721	8796
Sun Aug 29 18:17:05 2021	1630228625	0	9724	9725	7920
Sun Aug 29 18:19:05 2021	1630228745	0	9753	9753	9472
Sun Aug 29 18:17:46 2021	1630228666	0	9754	9754	9684
Sun Aug 29 18:19:04 2021	1630228744	0	9760	9761	7984
Sun Aug 29 18:18:40 2021	1630228720	0	9766	9767	9218
Sun Aug 29 18:17:42 2021	1630228662	0	9779	9779	7711
Sun Aug 29 18:18:53 2021	1630228733	0	9782	9782	9098
Sun Aug 29 18:16:50 2021	1630228610	0	9788	9788	9661
Sun Aug 29 18:18:53 2021	1630228733	0	9789	9789	9077
Sun Aug 29 18:17:19 2021	1630228639	0	9789	9789	8110
Sun Aug 29 18:18:15 2021	1630228695	0	9793	9793	9354
Sun Aug 29 18:18:38 2021	1630228718	0	9801	9802	9370
Sun Aug 29 18:17:41 2021	1630228661	0	9806	9806	8298
Sun Aug 29 18:18:46 2021	1630228726	0	9812	9812	8166
Sun Aug 29 18:17:55 2021	1630228675	0	9821	9821	8756
Sun Aug 29 18:17:43 2021	1630228663	1	9826	9827	9656
Sun Aug 29 18:17:53 2021	1630228673	0	9834	9834	8942
Sun Aug 29 18:18:35 2021	1630228715	0	9836	9836	7452
Sun Aug 29 18:18:35 2021	1630228715	0	9836	9836	7081
Sun Aug 29 18:17:01 2021	1630228621	0	9842	9843	9177
Sun Aug 29 18:18:12 2021	1630228692	0	9860	9860	8867
Sun Aug 29 18:18:32 2021	1630228712	0	9870	9870	8447
Sun Aug 29 18:17:46 2021	1630228666	0	9878	9878	9611
Sun Aug 29 18:17:01 2021	1630228621	0	9878	9878	7932
Sun Aug 29 18:17:42 2021	1630228662	0	9880	9880	6630
Sun Aug 29 18:18:45 2021	1630228725	0	9894	9894	8556
Sun Aug 29 18:19:01 2021	1630228741	0	9895	9895	9808
Sun Aug 29 18:17:42 2021	1630228662	0	9895	9896	5868
Sun Aug 29 18:18:38 2021	1630228718	0	9898	9898	8218
Sun Aug 29 18:17:00 2021	1630228620	0	9910	9910	9135
Sun Aug 29 18:17:42 2021	1630228662	0	9913	9914	7083
Sun Aug 29 18:18:53 2021	1630228733	0	9919	9919	9248
Sun Aug 29 18:18:31 2021	1630228711	0	9929	9929	9546
Sun Aug 29 18:17:33 2021	1630228653	0	9971	9971	9361
Sun Aug 29 18:17:35 2021	1630228655	0	9990	9990	9914
Sun Aug 29 18:18:15 2021	1630228695	0	9998	9998	8695
Sun Aug 29 18:17:07 2021	1630228627	0	10042	10043	9261
Sun Aug 29 18:18:45 2021	1630228725	0	10050	10050	8353
Sun Aug 29 18:18:51 2021	1630228731	0	10063	10063	9675
Sun Aug 29 18:18:50 2021	1630228730	2	10064	10065	9334
Sun Aug 29 18:19:05 2021	1630228745	0	10068	10068	9567
Sun Aug 29 18:17:08 2021	1630228628	0	10070	10070	9547
Sun Aug 29 18:18:41 2021	1630228721	0	10072	10072	7832
Sun Aug 29 18:17:50 2021	1630228670	0	10079	10080	9640
Sun Aug 29 18:17:59 2021	1630228679	0	10090	10090	9374
Sun Aug 29 18:18:15 2021	1630228695	0	10093	10093	8433
Sun Aug 29 18:18:40 2021	1630228720	0	10094	10095	8975
Sun Aug 29 18:19:04 2021	1630228744	0	10107	10107	9158
Sun Aug 29 18:17:42 2021	1630228662	0	10119	10119	5958
Sun Aug 29 18:18:41 2021	1630228721	0	10127	10127	10025
Sun Aug 29 18:18:47 2021	1630228727	0	10157	10157	9167
Sun Aug 29 18:17:34 2021	1630228654	0	10161	10161	9555
Sun Aug 29 18:17:55 2021	1630228675	0	10164	10164	10100
Sun Aug 29 18:17:16 2021	1630228636	0	10164	10164	8996
Sun Aug 29 18:17:47 2021	1630228667	0	10178	10178	9476
Sun Aug 29 18:18:42 2021	1630228722	0	10198	10198	9467
Sun Aug 29 18:17:23 2021	1630228643	0	10204	10204	9622
Sun Aug 29 18:17:05 2021	1630228625	0	10212	10212	9105
Sun Aug 29 18:17:43 2021	1630228663	0	10219	10219	9591
Sun Aug 29 18:17:43 2021	1630228663	0	10220	10220	10159
Sun Aug 29 18:17:53 2021	1630228673	0	10231	10231	9980
Sun Aug 29 18:18:15 2021	1630228695	0	10239	10239	9177
Sun Aug 29 18:18:48 2021	1630228728	0	10244	10244	9327
Sun Aug 29 18:17:00 2021	1630228620	0	10249	10249	10096
Sun Aug 29 18:18:35 2021	1630228715	0	10252	10253	7509
Sun Aug 29 18:18:35 2021	1630228715	0	10258	10258	8520
Sun Aug 29 18:17:56 2021	1630228676	0	10263	10264	9167
Sun Aug 29 18:18:45 2021	1630228725	0	10279	10279	8423
Sun Aug 29 18:18:43 2021	1630228723	2	10310	10312	9203
Sun Aug 29 18:17:22 2021	1630228642	0	10313	10313	8519
Sun Aug 29 18:19:01 2021	1630228741	0	10313	10314	9610
Sun Aug 29 18:18:50 2021	1630228730	0	10325	10325	9930
Sun Aug 29 18:18:51 2021	1630228731	0	10327	10327	10232
Sun Aug 29 18:17:45 2021	1630228665	0	10327	10327	10197
Sun Aug 29 18:18:15 2021	1630228695	0	10347	10347	7487
Sun Aug 29 18:18:41 2021	1630228721	0	10349	10350	9661
Sun Aug 29 18:19:03 2021	1630228743	0	10356	10356	8622
Sun Aug 29 18:17:25 2021	1630228645	0	10359	10360	10314
Sun Aug 29 18:18:15 2021	1630228695	0	10377	10377	7254
Sun Aug 29 18:19:01 2021	1630228741	0	10385	10385	9819
Sun Aug 29 18:17:07 2021	1630228627	0	10388	10388	9978
Sun Aug 29 18:18:55 2021	1630228735	0	10392	10393	8692
Sun Aug 29 18:18:31 2021	1630228711	0	10407	10407	8845
Sun Aug 29 18:17:05 2021	1630228625	1	10421	10421	10338
Sun Aug 29 18:17:41 2021	1630228661	0	10429	10429	7300
Sun Aug 29 18:17:46 2021	1630228666	0	10438	10438	9894
Sun Aug 29 18:17:46 2021	1630228666	0	10443	10443	10379
Sun Aug 29 18:17:44 2021	1630228664	0	10445	10445	10276
Sun Aug 29 18:19:00 2021	1630228740	1	10446	10447	9261
Sun Aug 29 18:17:44 2021	1630228664	0	10455	10455	9400
Sun Aug 29 18:17:00 2021	1630228620	0	10459	10459	10349
Sun Aug 29 18:17:46 2021	1630228666	0	10463	10463	9735
Sun Aug 29 18:17:57 2021	1630228677	0	10471	10471	8600
Sun Aug 29 18:18:30 2021	1630228710	0	10474	10474	9342
Sun Aug 29 18:19:01 2021	1630228741	0	10479	10479	10412
Sun Aug 29 18:17:44 2021	1630228664	0	10481	10481	9700
Sun Aug 29 18:17:41 2021	1630228661	0	10497	10497	7293
Sun Aug 29 18:17:07 2021	1630228627	0	10519	10520	10234
Sun Aug 29 18:17:41 2021	1630228661	0	10522	10522	7164
Sun Aug 29 18:17:46 2021	1630228666	1	10539	10540	9835
Sun Aug 29 18:17:41 2021	1630228661	1	10539	10540	7433
Sun Aug 29 18:16:48 2021	1630228608	8	10539	10548	10490
Sun Aug 29 18:17:44 2021	1630228664	0	10579	10579	9475
Sun Aug 29 18:18:35 2021	1630228715	0	10586	10587	7925
Sun Aug 29 18:17:55 2021	1630228675	0	10588	10588	9597
Sun Aug 29 18:18:32 2021	1630228712	0	10597	10597	9680
Sun Aug 29 18:17:43 2021	1630228663	0	10602	10602	10107
Sun Aug 29 18:16:59 2021	1630228619	0	10602	10602	9874
Sun Aug 29 18:17:07 2021	1630228627	0	10606	10606	9548
Sun Aug 29 18:18:59 2021	1630228739	0	10619	10619	9372
Sun Aug 29 18:17:17 2021	1630228637	0	10619	10619	10258
Sun Aug 29 18:17:05 2021	1630228625	1	10626	10627	10554
Sun Aug 29 18:17:34 2021	1630228654	0	10632	10632	9390
Sun Aug 29 18:17:17 2021	1630228637	0	10634	10634	9730
Sun Aug 29 18:18:31 2021	1630228711	0	10647	10647	9234
Sun Aug 29 18:16:51 2021	1630228611	0	10648	10649	10582
Sun Aug 29 18:18:55 2021	1630228735	0	10657	10657	8371
Sun Aug 29 18:18:55 2021	1630228735	0	10663	10663	8544
Sun Aug 29 18:18:38 2021	1630228718	0	10667	10667	9864
Sun Aug 29 18:17:02 2021	1630228622	0	10673	10673	8779
Sun Aug 29 18:17:18 2021	1630228638	0	10711	10711	9949
Sun Aug 29 18:17:17 2021	1630228637	0	10711	10711	10285
Sun Aug 29 18:17:41 2021	1630228661	0	10715	10715	5907
Sun Aug 29 18:18:31 2021	1630228711	0	10725	10725	9004
Sun Aug 29 18:19:05 2021	1630228745	0	10727	10727	9748
Sun Aug 29 18:17:02 2021	1630228622	0	10732	10732	9363
Sun Aug 29 18:17:41 2021	1630228661	0	10760	10760	7540
Sun Aug 29 18:16:50 2021	1630228610	0	10773	10773	9217
Sun Aug 29 18:17:34 2021	1630228654	0	10782	10783	9170
Sun Aug 29 18:17:41 2021	1630228661	0	10786	10786	6292
Sun Aug 29 18:17:21 2021	1630228641	0	10793	10793	7804
Sun Aug 29 18:17:00 2021	1630228620	0	10803	10803	10751
Sun Aug 29 18:17:44 2021	1630228664	0	10805	10805	10675
Sun Aug 29 18:17:52 2021	1630228672	0	10815	10815	10239
Sun Aug 29 18:17:18 2021	1630228638	0	10848	10848	8822
Sun Aug 29 18:17:17 2021	1630228637	0	10849	10849	10664
Sun Aug 29 18:18:50 2021	1630228730	0	10850	10851	9555
Sun Aug 29 18:17:16 2021	1630228636	0	10861	10861	10026
Sun Aug 29 18:17:22 2021	1630228642	0	10891	10891	9719
Sun Aug 29 18:17:16 2021	1630228636	0	10900	10900	10604
Sun Aug 29 18:19:00 2021	1630228740	0	10918	10918	10807
Sun Aug 29 18:17:24 2021	1630228644	0	10922	10922	9024
Sun Aug 29 18:17:57 2021	1630228677	0	10943	10943	10891
Sun Aug 29 18:16:54 2021	1630228614	0	10961	10961	10886
Sun Aug 29 18:18:46 2021	1630228726	0	10967	10967	8006
Sun Aug 29 18:17:22 2021	1630228642	0	10983	10983	10376
Sun Aug 29 18:17:41 2021	1630228661	0	11009	11009	6299
Sun Aug 29 18:17:33 2021	1630228653	0	11029	11029	8516
Sun Aug 29 18:18:52 2021	1630228732	0	11029	11029	10651
Sun Aug 29 18:18:47 2021	1630228727	0	11044	11044	8869
Sun Aug 29 18:17:41 2021	1630228661	0	11066	11067	7652
Sun Aug 29 18:18:48 2021	1630228728	0	11067	11067	10312
Sun Aug 29 18:17:41 2021	1630228661	0	11069	11069	8049
Sun Aug 29 18:16:48 2021	1630228608	6	11074	11080	9217
Sun Aug 29 18:17:41 2021	1630228661	0	11091	11091	7659
Sun Aug 29 18:17:17 2021	1630228637	0	11096	11097	10336
Sun Aug 29 18:16:48 2021	1630228608	8	11091	11099	10089
Sun Aug 29 18:17:46 2021	1630228666	0	11124	11124	11036
Sun Aug 29 18:17:07 2021	1630228627	0	11124	11124	9811
Sun Aug 29 18:17:43 2021	1630228663	0	11200	11200	10612
Sun Aug 29 18:18:46 2021	1630228726	0	11202	11202	9963
Sun Aug 29 18:17:15 2021	1630228635	0	11237	11237	9953
Sun Aug 29 18:17:44 2021	1630228664	0	11252	11252	10041
Sun Aug 29 18:17:41 2021	1630228661	0	11255	11256	8861
Sun Aug 29 18:17:46 2021	1630228666	0	11264	11265	10423
Sun Aug 29 18:17:42 2021	1630228662	0	11274	11274	9339
Sun Aug 29 18:17:41 2021	1630228661	0	11276	11276	8236
Sun Aug 29 18:17:42 2021	1630228662	0	11284	11284	10297
Sun Aug 29 18:17:52 2021	1630228672	0	11285	11286	9774
Sun Aug 29 18:17:22 2021	1630228642	0	11334	11334	8701
Sun Aug 29 18:16:55 2021	1630228615	0	11343	11343	10230
Sun Aug 29 18:17:41 2021	1630228661	0	11345	11346	7214
Sun Aug 29 18:17:40 2021	1630228660	0	11350	11351	9312
Sun Aug 29 18:17:11 2021	1630228631	0	11401	11401	8721
Sun Aug 29 18:17:18 2021	1630228638	0	11425	11426	11380
Sun Aug 29 18:18:41 2021	1630228721	0	11439	11440	9860
Sun Aug 29 18:17:52 2021	1630228672	0	11472	11473	11204
Sun Aug 29 18:19:01 2021	1630228741	0	11477	11477	9761
Sun Aug 29 18:17:12 2021	1630228632	0	11481	11481	9265
Sun Aug 29 18:17:46 2021	1630228666	0	11483	11483	9711
Sun Aug 29 18:17:43 2021	1630228663	0	11499	11499	10916
Sun Aug 29 18:18:50 2021	1630228730	0	11517	11518	10646
Sun Aug 29 18:17:18 2021	1630228638	0	11535	11535	11356
Sun Aug 29 18:17:09 2021	1630228629	0	11541	11541	9447
Sun Aug 29 18:17:11 2021	1630228631	0	11570	11570	9267
Sun Aug 29 18:17:11 2021	1630228631	0	11608	11608	8249
Sun Aug 29 18:18:33 2021	1630228713	0	11619	11619	9731
Sun Aug 29 18:18:34 2021	1630228714	0	11628	11628	9546
Sun Aug 29 18:18:47 2021	1630228727	0	11630	11630	9934
Sun Aug 29 18:17:21 2021	1630228641	1	11648	11648	9840
Sun Aug 29 18:18:33 2021	1630228713	0	11650	11651	9425
Sun Aug 29 18:17:16 2021	1630228636	0	11732	11732	10633
Sun Aug 29 18:17:40 2021	1630228660	0	11746	11747	6460
Sun Aug 29 18:18:48 2021	1630228728	0	11774	11775	11059
Sun Aug 29 18:17:14 2021	1630228634	0	11800	11800	10521
Sun Aug 29 18:19:01 2021	1630228741	0	11803	11803	8404
Sun Aug 29 18:17:01 2021	1630228621	0	11819	11820	11739
Sun Aug 29 18:17:15 2021	1630228635	0	11822	11822	11753
Sun Aug 29 18:19:03 2021	1630228743	0	11830	11830	11427
Sun Aug 29 18:18:58 2021	1630228738	4	11854	11858	11148
Sun Aug 29 18:17:21 2021	1630228641	0	11889	11889	8868
Sun Aug 29 18:17:40 2021	1630228660	0	11900	11900	8353
Sun Aug 29 18:18:45 2021	1630228725	0	11921	11921	10863
Sun Aug 29 18:17:32 2021	1630228652	0	11929	11929	11032
Sun Aug 29 18:18:31 2021	1630228711	0	11942	11942	10500
Sun Aug 29 18:18:16 2021	1630228696	0	11985	11985	9550
Sun Aug 29 18:17:42 2021	1630228662	0	11995	11995	11353
Sun Aug 29 18:17:02 2021	1630228622	0	12041	12042	8966
Sun Aug 29 18:17:43 2021	1630228663	0	12050	12050	11052
Sun Aug 29 18:17:03 2021	1630228623	0	12058	12058	9397
Sun Aug 29 18:17:24 2021	1630228644	0	12069	12069	10869
Sun Aug 29 18:17:44 2021	1630228664	0	12083	12083	11173
Sun Aug 29 18:17:40 2021	1630228660	0	12107	12108	8333
Sun Aug 29 18:17:17 2021	1630228637	0	12140	12140	10319
Sun Aug 29 18:17:42 2021	1630228662	0	12179	12179	11227
Sun Aug 29 18:18:33 2021	1630228713	0	12223	12223	9451
Sun Aug 29 18:16:48 2021	1630228608	4	12252	12256	8319
Sun Aug 29 18:17:05 2021	1630228625	1	12293	12294	10248
Sun Aug 29 18:17:20 2021	1630228640	0	12294	12294	9619
Sun Aug 29 18:17:09 2021	1630228629	0	12306	12306	11635
Sun Aug 29 18:17:42 2021	1630228662	0	12313	12313	12141
Sun Aug 29 18:17:46 2021	1630228666	0	12316	12317	12208
Sun Aug 29 18:17:39 2021	1630228659	0	12346	12346	8373
Sun Aug 29 18:17:15 2021	1630228635	0	12355	12355	9503
Sun Aug 29 18:18:38 2021	1630228718	0	12358	12359	11252
Sun Aug 29 18:17:09 2021	1630228629	0	12388	12388	9491
Sun Aug 29 18:17:41 2021	1630228661	1	12419	12420	11738
Sun Aug 29 18:17:45 2021	1630228665	0	12429	12430	12368
Sun Aug 29 18:17:13 2021	1630228633	0	12465	12466	9791
Sun Aug 29 18:17:44 2021	1630228664	0	12467	12467	11754
Sun Aug 29 18:17:05 2021	1630228625	0	12518	12519	10489
Sun Aug 29 18:17:14 2021	1630228634	0	12571	12571	11286
Sun Aug 29 18:17:41 2021	1630228661	0	12582	12582	12420
Sun Aug 29 18:17:14 2021	1630228634	0	12665	12665	11934
Sun Aug 29 18:17:43 2021	1630228663	0	12665	12665	11641
Sun Aug 29 18:19:01 2021	1630228741	0	12702	12703	10882
Sun Aug 29 18:17:46 2021	1630228666	0	12784	12784	12729
Sun Aug 29 18:17:15 2021	1630228635	0	12808	12808	12152
Sun Aug 29 18:18:56 2021	1630228736	0	12820	12820	11352
Sun Aug 29 18:17:48 2021	1630228668	0	12843	12843	12760
Sun Aug 29 18:17:09 2021	1630228629	0	12857	12858	10309
Sun Aug 29 18:17:42 2021	1630228662	0	12889	12889	12772
Sun Aug 29 18:17:08 2021	1630228628	0	12911	12911	12310
Sun Aug 29 18:17:08 2021	1630228628	0	12936	12937	8898
Sun Aug 29 18:18:48 2021	1630228728	0	12950	12950	10842
Sun Aug 29 18:17:17 2021	1630228637	0	12962	12963	11905
Sun Aug 29 18:17:15 2021	1630228635	0	12999	12999	12248
Sun Aug 29 18:16:48 2021	1630228608	8	12991	12999	12460
Sun Aug 29 18:17:04 2021	1630228624	0	13018	13019	10294
Sun Aug 29 18:17:42 2021	1630228662	0	13036	13036	12218
Sun Aug 29 18:17:39 2021	1630228659	0	13077	13077	7713
Sun Aug 29 18:17:14 2021	1630228634	0	13108	13108	10896
Sun Aug 29 18:18:50 2021	1630228730	2	13134	13135	11593
Sun Aug 29 18:17:17 2021	1630228637	0	13192	13193	13049
Sun Aug 29 18:17:04 2021	1630228624	0	13214	13214	12561
Sun Aug 29 18:17:04 2021	1630228624	0	13352	13352	12826
Sun Aug 29 18:17:38 2021	1630228658	0	13371	13371	8164
Sun Aug 29 18:17:41 2021	1630228661	0	13386	13386	11795
Sun Aug 29 18:17:11 2021	1630228631	0	13419	13420	11794
Sun Aug 29 18:17:01 2021	1630228621	0	13475	13475	11044
Sun Aug 29 18:17:41 2021	1630228661	0	13490	13490	12782
Sun Aug 29 18:17:16 2021	1630228636	0	13538	13538	13006
Sun Aug 29 18:17:13 2021	1630228633	0	13550	13551	11619
Sun Aug 29 18:17:38 2021	1630228658	0	13624	13624	8346
Sun Aug 29 18:17:46 2021	1630228666	0	13695	13695	12790
Sun Aug 29 18:18:32 2021	1630228712	0	13740	13740	9767
Sun Aug 29 18:17:40 2021	1630228660	0	13838	13838	12862
Sun Aug 29 18:17:44 2021	1630228664	0	14111	14111	12116
Sun Aug 29 18:17:35 2021	1630228655	0	14130	14130	11702
Sun Aug 29 18:17:17 2021	1630228637	0	14145	14145	12172
Sun Aug 29 18:17:11 2021	1630228631	0	14147	14147	12653
Sun Aug 29 18:17:00 2021	1630228620	0	14168	14168	11350
Sun Aug 29 18:17:39 2021	1630228659	0	14282	14282	13318
Sun Aug 29 18:17:37 2021	1630228657	0	14321	14321	9756
Sun Aug 29 18:17:41 2021	1630228661	0	14602	14602	13621
Sun Aug 29 18:18:48 2021	1630228728	0	14606	14607	11692
Sun Aug 29 18:18:31 2021	1630228711	0	14729	14729	11817
Sun Aug 29 18:17:13 2021	1630228633	0	14767	14767	11474
Sun Aug 29 18:17:17 2021	1630228637	0	15227	15228	12560
Sun Aug 29 18:17:36 2021	1630228656	0	15441	15442	11367
Sun Aug 29 18:17:39 2021	1630228659	0	15449	15449	14608
Sun Aug 29 18:17:17 2021	1630228637	0	15495	15495	10429
Sun Aug 29 18:17:17 2021	1630228637	0	15504	15504	12911
Sun Aug 29 18:17:15 2021	1630228635	0	15647	15647	14892
Sun Aug 29 18:17:05 2021	1630228625	0	15758	15758	11397
Sun Aug 29 18:17:10 2021	1630228630	0	15804	15804	12527
Sun Aug 29 18:17:11 2021	1630228631	0	15863	15863	12705
Sun Aug 29 18:17:36 2021	1630228656	0	16068	16068	8919
Sun Aug 29 18:17:10 2021	1630228630	0	16390	16390	14328
Sun Aug 29 18:17:09 2021	1630228629	0	18834	18834	18631
